student_id,group,theta
257,0,2.5058668172320746
258,1,1.5255251711899305
259,1,-0.28883922420095515
260,0,-0.8699695088592695
261,1,-0.31986909099625
262,1,-1.044628161347601
263,1,0.30043018153025985
264,1,0.47640259168224713
265,1,-0.6307463969140332
266,1,1.1293007529599883
267,0,0.32966356223778476
268,0,0.5769891866375012
269,1,-0.08149996586578426
270,0,0.1374433292549092
271,0,-0.821705011409175
272,1,2.0340084839036825
273,0,-1.9765407778009805
274,0,0.7460055869223
275,1,0.11569556211321048
276,1,0.6310833324873864
277,0,0.698935198994175
278,0,0.3171104691533224
279,1,-0.5808646375391447
280,0,0.7978540527700472
281,1,1.0694850366172612
282,1,0.3505063805279773
283,1,-0.5512285724475025
284,0,-0.06204729755114577
285,0,0.41893007056703957
286,0,1.0665885389542338
287,1,-0.2035399542618695
288,1,-0.032663030006786366
289,1,-0.733928933913763
290,1,0.42580451447184325
291,1,-1.252321218038945
292,1,0.47969468664538517
293,1,-0.38648094850101344
294,1,1.8682717275646652
295,0,-0.9432213883210443
296,1,-0.26378952020118285
297,1,-1.1620896624118264
298,1,-2.7519140718588506
299,0,1.2636995299431568
300,1,-0.9593951283266873
301,1,0.3868913033365132
302,1,1.3817096907412738
303,1,-0.39322864491027454
304,0,-0.49168356458065965
305,1,0.29055568072300697
306,0,0.48014271586917995
307,0,2.3026785004925627
308,0,1.3211342101255603
309,1,1.5132055165967253
310,0,-0.7116949047205733
311,1,0.4810688709237911
312,1,0.4500193183703242
313,0,-0.034819963282938654
314,1,0.5595409050829571
315,1,-1.1639108531039917
316,1,0.13883493235967406
317,0,1.02823758345596
318,1,0.8618426340932746
319,1,0.7325396205703042
320,1,-0.964503579094049
321,1,0.1495104532378709
322,1,1.6176407558743913
323,0,-1.8448632365511208
324,1,-1.8890071811471933
325,1,0.8964150408269701
326,0,2.6346810147380033
327,1,-0.37009300528985595
328,0,0.24639589298070122
329,1,0.7149663792823756
330,1,0.3749008787362633
331,1,-0.7617832749432346
332,0,1.8191271519204715
333,1,-1.218855290474314
334,1,-0.7249868334468802
335,0,-0.10935614455738749
336,1,1.9558235613425825
337,1,-0.20124743548023385
338,0,0.19557763300648714
339,0,1.0345159922001208
340,0,-1.641395845146783
341,0,1.970697101439313
342,1,-0.2917834302390738
343,0,0.721684746786774
344,0,0.4034492989951349
345,0,1.5145943423721004
346,0,1.6936425905989312
347,0,0.844361597452357
348,1,0.759776697811292
349,0,-2.7817819662259056
350,1,-0.9159977569876073
351,0,0.9721907361942543
352,1,-0.6906212727234652
353,1,-0.5994877983541375
354,1,0.7166711836859069
355,1,-0.5230851374663003
356,0,-1.4517913774855444
357,1,-1.5058382213681036
358,0,-0.1598639442159763
359,1,0.7301982631964556
360,1,-1.4534305909186533
361,1,0.9643758148425574
362,0,-1.8283510928949678
363,1,0.971911717145237
364,0,-0.8094708197277273
365,1,-0.5572476050839112
366,1,0.6181337329629196
367,1,-1.863513747305178
368,0,1.0187543098873337
369,0,-0.4417010004304695
370,1,0.8333854460474969
371,0,1.3947693168514683
372,0,2.153914711308155
373,1,-0.04828814934626638
374,1,0.534742891296997
375,1,0.7070587582120694
376,1,1.9615614502246386
377,1,2.110622432208757
378,1,-0.20040686299782964
379,0,-0.745230851943327
380,1,-0.6994598178331499
381,0,-0.4113721160235825
382,0,0.03427343456637048
383,0,0.20627846474270295
384,0,-0.8330743090820042
385,0,-0.17411260593165273
386,1,0.6850924141294179
387,0,0.462441051532376
388,0,-2.4669316336220395
389,0,0.24865553243668312
390,1,-0.8021007285573849
391,1,-0.10377452495746169
392,0,0.13575719602949896
393,1,-0.7744552306757272
394,1,0.43104280706425085
395,0,0.37308510073272866
396,0,-0.6382169429951535
397,0,1.6003936684595104
398,1,-0.49517992801644745
399,0,0.10761313154730696
400,1,-0.5183630216505434
401,0,1.0066937873630037
402,0,-1.4502123881178193
403,0,0.10921700682289943
404,0,0.753940340577776
405,1,-0.17611740739639467
406,0,0.6258241455871043
407,1,1.3460599790392407
408,1,-0.7417360097505598
409,1,-0.5191289193037819
410,0,-0.5027618034410385
411,0,-0.7594656555151922
412,1,-0.6278199395337406
413,1,-0.2926712062354498
414,1,1.4800608512903604
415,1,-0.5318779290374309
416,0,-0.5919765475675266
417,1,0.04238679083445264
418,1,0.7733046918437012
419,0,-0.7081280771401626
420,1,-0.8825331541532329
421,0,-0.14526748884478427
422,1,0.3657721858389818
423,0,-1.045398125525848
424,1,0.42004027067079663
425,0,-1.1881591651707684
426,1,0.6143605594560914
427,1,0.5363489017612052
428,0,-0.2308529093368896
429,0,1.8624369517785728
430,0,-0.1371024203745151
431,1,-1.2930976341019975
432,0,0.4754535954721214
433,1,0.34759755188491276
434,0,-0.17090293264298312
435,0,-1.8959817878473946
436,1,-0.4454079492953036
437,1,0.4566601321104122
438,1,-0.763355433228637
439,0,-0.6126222740485713
440,1,1.083348654621465
441,0,-0.9774167225946591
442,1,0.4508360537207668
443,0,0.8152390565654802
444,1,-0.04649882530793806
445,0,-0.31094166773093784
446,0,2.1811379115169354
447,0,-1.2030470619643079
448,1,-0.8295933803456856
449,1,-0.20900866949512487
450,1,-0.5246536833366757
451,1,0.41231343146907173
452,0,-1.5921755524636492
453,0,0.525208697983487
454,0,2.8290743190343908
455,1,1.002330430606714
456,0,1.0378706595122325
457,1,-1.0929329040436748
458,0,-0.43087136157355205
459,0,-0.7930853409835749
460,1,-1.543653889550533
461,1,0.9498668302816405
462,1,-2.1280535493060166
463,1,0.030358449493014278
464,1,0.08437024948184427
465,0,1.0897679493238996
466,1,0.023964139671259356
467,0,0.6155336325109502
468,1,-0.42981859494735214
469,1,-1.1795256530356022
470,0,0.26265043601710425
471,1,-0.7978988966792852
472,0,0.013975141640526262
473,1,0.04860932367250464
474,1,0.4382780492261304
475,1,0.8843095649077956
476,1,0.8377642256875644
477,1,1.2221839430156192
478,0,0.4837766062377719
479,0,-1.8258502089429869
480,0,0.4450707441431105
481,0,1.779063576210764
482,0,0.9915286763830361
483,0,-1.361210706924554
484,0,0.5948724594224142
485,1,0.7619479349340412
486,0,1.2491208454436307
487,1,-0.10506487678329249
488,0,-0.9342681934398201
489,0,2.376756702165251
490,1,1.0413132280930928
491,0,-1.9054717513113941
492,1,-0.5872384676842346
493,0,-2.1316183693274153
494,1,0.027803818007270605
495,0,-1.4190356003707612
496,0,0.07622403064910903
497,1,1.3226519729834594
498,1,-0.5234537780034065
499,0,0.6826650765083808
500,1,-0.10884286089920041
501,1,-0.36124547680414176
502,1,0.6704985672082037
503,0,-0.48882315067032817
504,0,1.5285894778360882
505,0,0.5170105429569031
506,0,-1.0222552832059866
507,1,-1.4775730776209306
508,1,0.8899840827209929
509,0,0.8165196836760599
510,0,0.7360289275224915
511,0,0.5368379621044999
512,1,0.44050312943505376
513,0,-0.10665098417337465
514,0,-0.41445219045498205
515,1,-0.8592014719673553
516,0,-1.2717137046115683
517,1,2.404289229587798
518,1,-0.2951763146423372
519,1,-0.07863154788846972
520,1,-0.8073245183621202
521,1,-0.86259501745053
522,0,-1.0443353470667052
523,1,0.9487457259816485
524,1,-0.22169888083104664
525,0,0.44646869966324493
526,1,0.5866266118633491
527,0,-0.4233092315681458
528,1,-2.007631501877753
529,0,-0.7207419435840048
530,1,0.6427182814004934
531,0,0.5844754959736083
532,0,-0.38609636103019007
533,1,-1.645433443356298
534,1,0.5459251509042691
535,1,0.33797523240018706
536,1,-1.3217637703766183
537,0,-0.29795575857821505
538,1,0.017192501070435975
539,0,1.4028868121905027
540,1,1.0476618383202787
541,0,0.4199404655033372
542,0,0.7468353723846046
543,0,1.2040951672733995
544,0,-0.9291337673080403
545,1,1.288952110312405
546,0,-0.6764584726169374
547,0,-0.5030490947651469
548,0,-0.6777747867181739
549,0,-0.2072079599725311
550,1,0.5058123157469377
551,1,0.6810694892566066
552,1,0.85775756619636
553,0,0.17007529159735515
554,0,1.821547269933173
555,1,0.6488197251950656
556,1,0.6070733126184995
557,1,-0.4656566071208907
558,1,0.816623821677557
559,0,-0.26987593621480166
560,1,1.170968389680963
561,0,1.181919698302155
562,1,0.505557946521744
563,0,0.6319275998690385
564,0,-0.07087262355737728
565,1,0.8562999164709868
566,0,1.8587472480071985
567,1,-0.9842647674098522
568,0,-0.8147594287626246
569,0,0.6010877187205313
570,0,-0.8001230668506665
571,0,-0.4053118496378833
572,0,0.9541594834944023
573,0,-0.23625280443383767
574,1,0.2729618879823807
575,1,2.14705894870592
576,0,0.6259998226078332
577,1,-0.42158744050136493
578,1,0.457373463614424
579,0,-0.0929978366848272
580,0,1.3498729956891165
581,0,1.150004645177275
582,1,0.02037486528467634
583,1,0.3188560152080484
584,0,-0.8711438189546694
585,1,0.1488315995225401
586,0,0.3907284500151037
587,0,0.4066102601538498
588,0,-0.8929047135336996
589,0,0.23054449336093047
590,1,1.107714303097866
591,1,-0.9555111819305362
592,0,-0.3366799218827787
593,1,-0.8640561477931692
594,0,-1.04223500129025
595,0,1.128971624930473
596,1,1.0922851088693972
597,0,1.2358448943491043
598,1,0.27312214659685047
599,1,0.765942133118181
600,0,0.6086846659470305
601,1,0.5633368616743857
602,0,0.013642750084042844
603,1,-0.38430498006615854
604,1,1.446352110790956
605,0,-0.8910586351702907
606,0,-0.8826624324558656
607,0,-0.8647281056538616
608,1,-0.9306157426044772
609,0,0.5108902485417326
610,1,0.6654964366142266
611,0,-0.1731179035598845
612,1,-0.49017824217981076
613,1,1.0710996840235063
614,0,-0.6820461248121001
615,0,0.7917542542331687
616,1,-0.626710880467713
617,0,2.587038728342815
618,0,1.0298219097884935
619,1,0.28644807203111994
620,1,-1.0319216427428697
621,0,0.6987717029898634
622,1,-1.2241978356744585
623,1,0.9165625076317633
624,1,-0.24695033170247968
625,0,1.3335535081055772
626,0,-0.15806599282112574
627,1,0.18069932254078694
628,1,-0.2399877718711257
629,0,0.029473669839497393
630,1,0.5407474369492055
631,1,-1.2791741117007098
632,0,-1.1752749198716952
633,1,0.4355383864797847
634,0,0.37528048794085767
635,0,0.8028476677711447
636,0,-0.7020294978580703
637,1,0.4088194154387472
638,1,-0.14343101622739857
639,0,0.2631460520320469
640,1,0.3799746985750287
641,0,-0.5838498213337273
642,1,0.505118399118558
643,0,-1.11165156498743
644,1,-1.1255525343166437
645,0,-0.659091597332553
646,1,1.8146234726917003
647,1,2.7455616560102407
648,1,-0.5685680081637025
649,0,-0.33802068905950994
650,1,0.45433778700910576
651,1,-0.011364498922812763
652,0,0.7759263362788219
653,1,-0.3306384535158181
654,1,1.5259270611331404
655,1,-0.9620317573336592
656,0,1.9185192662415242
657,1,-0.7713293950417812
658,1,1.9896508841925729
659,0,-0.43198263241111134
660,0,1.9650602733200753
661,1,-1.7896849607465384
662,1,-0.9083035554478663
663,0,-3.000109539809122
664,1,-0.6174555258903693
665,1,-0.5560147852957025
666,0,1.0567747197823618
667,0,0.7920915892245637
668,1,1.754487941958513
669,0,0.04161135202261751
670,1,1.2155920959549207
671,1,0.5786942123603672
672,0,1.588349511964604
673,1,0.6722390425039516
674,1,1.1299480577801297
675,1,-0.3101519192346486
676,0,-0.5365636934637301
677,1,-1.0912269246946649
678,1,-0.35429508544668376
679,1,-0.6186990245451424
680,0,0.046585317914150305
681,1,0.4256562063871855
682,0,1.1726009794667838
683,1,0.342649800922524
684,1,-0.4564933461842366
685,1,-0.31395249716947793
686,1,-0.603495314767438
687,0,1.4978568102437542
688,0,-0.22089454875045683
689,1,-1.1575743685092679
690,0,-0.11799338058572259
691,1,1.5284451259572296
692,0,0.8674868983162031
693,0,1.0102623003154003
694,0,0.638736385457863
695,0,-0.4899668951414582
696,1,0.12648140090675974
697,0,0.008597501629437936
698,0,0.051138602638568155
699,0,-0.31311231355934904
700,0,-0.2497781764355936
701,1,-0.870055994866587
702,0,-0.6011811728051367
703,0,0.45167421130191604
704,0,0.7417071579629056
705,0,0.7965269081767878
706,1,0.15982011307927482
707,1,-0.04555410351705443
708,1,-1.0455486621186605
709,0,-0.4431690638211671
710,1,-0.2138269647688738
711,0,-0.3133047697713346
712,1,-0.3211989253523841
713,0,0.09540153823048222
714,1,0.3087384204421567
715,0,0.7042919347912369
716,1,1.2568774766779849
717,1,0.3127463140223367
718,1,1.7688331947308795
719,1,0.050891907253222866
720,1,1.0077545683625813
721,1,1.58555859816122
722,1,-1.1852141803277538
723,1,0.49012280400864044
724,0,-0.6900644997382225
725,1,-0.22099732485589205
726,0,0.7091108726937068
727,0,-0.40725075609347483
728,1,0.7822203779296822
729,1,1.258151556566148
730,1,0.2511780818839349
731,0,0.6815773803461573
732,1,1.7627425919459774
733,0,-1.484047959778254
734,0,-0.2915744370417882
735,0,-0.44235188243762696
736,1,0.7084245901079254
737,1,1.8178870881845826
738,1,0.8927211721729189
739,1,-0.6537432293982486
740,1,-0.11653047706060758
741,0,-1.5124413777985328
742,0,0.7932524438415333
743,0,-2.416290856670948
744,0,0.5399332766169324
745,1,-0.15596461653211474
746,1,-0.05133404862629258
747,0,0.16729688726597555
748,1,0.563383758174994
749,0,-0.21136895784135898
750,0,1.1868064456200238
751,0,-0.20728274254775558
752,0,1.0041471930158288
753,0,-1.416473761842301
754,0,0.3415143782608353
755,1,-0.575586743391163
756,0,0.9815691239767513
757,0,2.043209172067184
758,0,0.4932143390439912
759,1,-0.6364024400595422
760,0,-0.445324991623945
761,1,0.07534708740848721
762,0,0.9572026959943878
763,1,0.04120321279841124
764,1,0.9196309353131157
765,1,-0.13124728251747045
766,1,-0.4162642352548551
767,0,-1.0259216811592802
768,0,-1.6308078532892591
769,1,-0.12435257237699299
770,0,0.47014319381180086
771,1,-0.6248800460580919
772,1,0.009149348160700517
773,1,-0.08615499072137704
774,1,-0.8738807809028944
775,0,0.20986397097123646
776,0,1.0860180436727962
777,0,-1.1240892205877941
778,0,-0.7501181920290974
779,1,0.28243268187038145
780,0,0.2982439387914687
781,1,-0.731502710931631
782,1,1.9376894956451636
783,0,0.4478937809577498
784,0,-0.8072405454554886
785,0,1.6029855001496458
786,1,-1.1954435289069938
787,1,0.6039958861706812
788,1,-0.18090955267704598
789,1,-0.4863742147734383
790,1,-0.011765862994219525
791,0,-1.0529396497136791
792,0,-0.395330525277923
793,0,-0.4573520810401378
794,0,-0.7027962014248684
795,0,-0.41778053046386643
796,1,0.8863347951766594
797,1,0.6689800323208643
798,1,-0.512581252410902
799,1,0.7842358718039179
800,0,-0.8698261531662036
801,1,-0.10717373254224342
802,0,-1.3740894170281255
803,0,0.9244787805353105
804,0,-1.4042701398447088
805,0,1.1397252144470762
806,1,0.3228540495415698
807,0,-0.8343780965457228
808,1,0.6189197229411499
809,0,1.8207554409811246
810,0,1.6218037189402061
811,0,-0.37121646434431194
812,0,-0.5911889071935938
813,1,2.789768652370838
814,0,-0.22815756176816143
815,1,1.435613900136171
816,0,-0.16502644008171044
817,0,-0.1958119974162104
818,0,0.7756879028672836
819,1,0.2032503924425279
820,0,-0.27868684478791483
821,0,-1.5806380245976763
822,0,-0.2758367388504369
823,0,-0.0489067176476693
824,1,0.2701298046695877
825,1,0.08868158420942543
826,1,0.6492704469866727
827,1,-0.47605253371503325
828,1,-1.7287943843067943
829,1,1.3850456808264804
830,0,-0.1963403585128595
831,0,0.964959410915946
832,0,-0.5011753087254145
833,0,-0.960099056725567
834,1,-0.4129213652769959
835,1,1.4056382742848037
836,0,-1.1939095861008069
837,0,-0.16527756868263285
838,0,-1.1699827228523105
839,0,-0.5279870664118173
840,1,-0.2171424309137241
841,0,-0.9067688492026712
842,0,0.4545588219058984
843,0,-0.3854652887185303
844,1,0.24807407073968038
845,0,-1.5120068912016182
846,0,0.9224416652495018
847,0,0.2523199297762512
848,1,0.9345795306918085
849,0,0.3660554212136412
850,1,-0.5293908532369317
851,0,0.45882909017801743
852,1,0.9377502976372708
853,0,-0.1281718834345129
854,0,1.7763899452137215
855,0,0.3792399783456664
856,0,0.439350832484153
857,1,-0.6897742716491864
858,1,-0.0071112258022624115
859,1,0.3364814039909395
860,0,-0.16316925555278033
861,0,-0.3132630781690598
862,1,0.6981301768628219
863,1,0.19226291686658245
864,1,-0.14364377875832518
865,0,-1.0032586386598812
866,0,-1.342584268318038
867,0,0.44435029757425
868,1,-0.5320976398594407
869,1,0.009327968405421477
870,1,0.41309812320656464
871,1,-1.1980427045583868
872,1,0.7587775055623458
873,1,0.10794451327764389
874,1,0.01782709694042659
875,1,-0.3991417343288937
876,0,-0.6306629526803881
877,0,-0.6605444411915363
878,1,0.4747953274181598
879,0,0.5563773176849341
880,1,1.6640755039108468
881,1,-0.1868023266629449
882,0,0.976046014408945
883,0,-1.4505869455974196
884,0,-0.8841071733691587
885,0,-1.9307555522091968
886,0,-0.3494277598820201
887,0,-0.011327219214727739
888,0,-0.10711546345754769
889,1,-1.0082647659626838
890,1,-0.5538793538913341
891,1,0.34626853684093384
892,1,0.4024419318057594
893,0,-0.6159490834490932
894,1,-0.019056842904687652
895,0,-0.2538418142524484
896,0,0.31533970931929695
897,0,1.3936747876977036
898,1,-0.6114874660015639
899,0,0.7937141796411544
900,1,-0.24821760100154636
901,1,0.7502354773215186
902,0,-1.3047665532201136
903,1,0.41264160611547424
904,1,-2.8204561659146243
905,0,-0.4189089450093101
906,1,-0.6986858978146496
907,0,-0.5198230831048873
908,0,-0.023948235188518546
909,1,-0.8465576526750083
910,1,-0.7256602028989809
911,1,-0.02005941511940749
912,1,-0.6524872191120102
913,1,-0.409232456697512
914,1,0.4021104782560556
915,0,0.7370737866976846
916,0,1.1572725356149105
917,1,-0.7125725871316609
918,0,-1.3453450278117904
919,1,-0.31647161764632054
920,1,0.034722695398891106
921,1,-0.5377158059894468
922,1,1.2040957711250697
923,1,-0.8754379324264034
924,1,-0.6652351561820959
925,0,0.9169878936250448
926,0,0.05411701595945822
927,1,-0.306509606917249
928,1,1.159887539437054
929,1,-0.8033892891625894
930,0,0.6769907132313027
931,1,0.8657679809254921
932,1,0.863002856237481
933,0,-0.0395692458724901
934,1,0.93968331963311
935,1,-1.3767461258673748
936,1,-0.21305300097239463
937,0,-0.9449605076808459
938,0,-1.7037319927509795
939,0,0.5753970731998181
940,0,0.25926162536184133
941,1,0.4299400916125417
942,1,-0.0931086972164671
943,1,1.060295398670749
944,0,0.07499943881707981
945,0,0.42624114795287565
946,0,-0.7809427289363232
947,0,-0.2595058199902458
948,1,0.2499033701577021
949,0,1.7609983753395215
950,0,0.28556120939172597
951,1,-0.12024485940815345
952,1,-0.1826311289721477
953,0,-0.05467331332688807
954,0,2.039658219048722
955,0,0.5653845915590863
956,0,-0.7463113881642273
957,0,0.04676436745197524
958,1,0.4608514801508517
959,1,-0.3782293727483832
960,1,-2.8088758796019455
961,1,2.2069693899583003
962,1,-1.5466845786012573
963,1,-0.05686785992036185
964,1,-0.11082726022856579
965,1,-0.5633916882695577
966,1,2.1330228463006367
967,1,1.0111942550998516
968,0,-0.6631569758306322
969,0,-2.061328338970103
970,0,-0.6503960939932361
971,0,0.5621990172785728
972,0,-0.646323928934103
973,0,-0.5878494298702667
974,0,-0.6957103381170187
975,1,-0.5144048280232674
976,1,0.3358350500781342
977,0,1.4155112430190198
978,1,0.9974873901300707
979,0,-1.9475152318107738
980,1,-0.6849575011088973
981,0,-0.9934453393936403
982,0,-0.234915173626073
983,0,2.6522314604466612
984,0,-0.8934981282147972
985,0,-0.6314488382127694
986,0,1.3900771906638896
987,1,-1.2970940615256235
988,1,-2.010442241775133
989,0,-0.37285025114969617
990,0,-1.5822734567127767
991,1,-1.3336243255973994
992,0,-1.8424565478437227
993,1,1.4027881210796547
994,0,-0.618544178566348
995,1,0.8907867489250633
996,0,-0.3788124024395339
997,0,-0.3679739023202687
998,0,-0.9780840345386922
999,1,0.32165331525991864
1000,0,0.35073018783498505
1001,0,1.5834345255813334
1002,0,0.5179305155476904
1003,0,-0.042316411607570534
1004,1,-1.5093725003357614
1005,0,0.3643879579248466
1006,0,-0.3543545011534993
1007,1,0.8209812725464224
1008,1,0.6520896425635034
1009,1,-0.310169298083675
1010,1,-0.8371208814294849
1011,0,-0.9357754415400145
1012,0,-0.8125782344606883
1013,0,0.024161036292223114
1014,1,-0.07047676625403608
1015,0,-0.48203795727619864
1016,1,-0.05833529192415221
1017,1,0.7939875724956094
1018,0,-0.3877436835319
1019,0,-0.367215357758313
1020,1,3.206792488786981
1021,0,-0.04368870173338409
1022,0,-1.5378157654872056
1023,1,2.263078086307072
1024,1,0.41369431448258054
1025,0,-1.6066931641220044
1026,1,0.90367302954077
1027,0,-0.34368533291971287
1028,0,1.5113060415510435
1029,0,-0.18293005050940025
1030,1,0.1623148289321229
1031,0,1.8887634347532556
1032,0,0.3429363867120064
1033,1,-0.8170215997751192
1034,1,0.8819140593277087
1035,0,0.41192597132940967
1036,0,-0.743541873686502
1037,0,0.03260890108778536
1038,1,-0.31548099341196273
1039,0,-0.4775694806568078
1040,0,0.8315119167426505
1041,1,-0.12708407165004457
1042,0,-0.9764655281238456
1043,1,-0.014394975809902254
